公司代码,年度,被购买方名称,股权取得时点,股权取得成本,股权取得比例,股权取得方式,购买日,购买日的确定依据,购买日至期末被购买方的收入,购买日至期末被购买方的净利润
893,2015,中农国际钾盐开发有限公司,2015.9.30,3689999959.68,100,现金及发行股份,2015.9.30,控制权发生转移,844183554.46,8546642.41
887,2015,德国WEGU及其子公司,2015.3.31,94897800,100,现金购买,2015.3.31,支付股权款并股权变更完毕,"60,774,700.00欧元","5,317,300.00欧元"
883,2015,三峡新能源通城风电有限公司,2015.12.31,5500000,100,非公开发行股份购买,2015.12.31,非公开发行股份完成登记,0,0
883,2015,三峡新能源利川风电有限公司,2015.12.31,258240100,100,非公开发行股份购买,2015.12.31,非公开发行股份完成登记,0,0
883,2015,湖北能源集团峡口塘水电有限公司,2015.12.23,90471000,100,现金购买,2015.12.23,支付价款并完成工商变更登记,0,0
876,2014,洛阳新希望六和新大饲料有限公司,2014.1.1,10237108,65,支付现金,2014.1.1,投资款已支付且工商变更,151336746.65,N/A
876,2015,德州商羽羽绒制品有限公司,2015.3.31,2520000,25.2,支付现金,2015.3.31,投资款已支付且工商变更,164307409.35,-17877818.73
876,2014,茂名六和饲料有限公司,2014.4.1,13250000,100,支付现金,2014.4.1,投资款已支付且工商变更,N/A,-520526.53
869,2015,爱欧集团,2015.9.30,"26,250,000.00欧元",75,购买,2015.9.30,对价支付完毕并获得股权,76202513,807079
861,2015,石家庄红太阳文化演艺有限公司,2015.12.31,N/A,75,N/A,2015.12.31,取得被收购方母公司控制权,N/A,N/A
861,2015,郴州新田汉文化管理有限公司,2015.12.31,N/A,75,N/A,2015.12.31,取得被收购方母公司控制权,N/A,N/A
861,2015,昆明兰阳演艺管理有限公司,2015.12.31,N/A,75,N/A,2015.12.31,取得被收购方母公司控制权,N/A,N/A
861,2015,南昌市新中原文化演艺有限公司,2015.12.31,N/A,75,N/A,2015.12.31,取得被收购方母公司控制权,N/A,N/A
861,2015,喀什红太阳演艺管理有限公司,2015.12.31,N/A,75,N/A,2015.12.31,取得被收购方母公司控制权,N/A,N/A
861,2014,广东茂名大厦有限公司,2014.4.30,192266055,100,购买,2014.4.30,取得实际控制权时点,1721499.44,850265.79
861,2014,珠海市澳杰医学科技有限公司,2015.6.30,32230716,67,购买,2014.6.30,取得实际控制权时点,0,-287842.11
861,2015,湖南红太阳演艺有限公司,2015.12.31,404012006.09,75,购买,2015.12.31,取得被收购方控制权,126833712.2,50381146.78
861,2015,广州商联网络服务有限公司,2015.2.28,N/A,71,购买,2015.2.28,取得被收购方控制权,21879232.67,14821071.5
861,2015,广东商联支付网络技术有限公司,2015.2.28,175000000,71,购买,2015.2.28,取得被收购方控制权,22656584.35,9282196.38
861,2015,广州爱付网络技术有限公司,2015.9.30,30000000,71,购买,2015.9.30,取得被收购方控制权,4986.68,-80780.19
861,2015,广东双联超市管理连锁有限公司,2015.2.28,N/A,71,购买,2015.2.28,取得被收购方控制权,N/A,-155681.05
861,2015,广州商付通投资管理有限公司,2015.2.28,N/A,71,购买,2015.2.28,取得被收购方控制权,582524.27,-172160.83
861,2015,惠州商联网络技术有限公司,2015.2.28,N/A,49.7,购买,2015.2.28,取得被收购方控制权,12466.03,-377850.87
858,2014,淮滨县五滨咨询服务有限公司,2014.8.25,199675708.13,100,购买股权,2014.8.25,取得控制权,N/A,N/A
858,2014,河南五谷春酒业股份有限公司,2014.8.25,55467741.39,11.03,增资及购买股权,2014.8.25,取得控制权,180469023.87,14249466.06
838,2015,台州丰润公司,2015.6.30,2539800,51,现金,2015.6.30,拥有控制权,350000,-5364878.12
838,2015,财信南宾公司,2015.9.15,13112400,100,现金,2015.9.15,拥有控制权,22852.02,-1609437.76
835,2015,上海天芮经贸有限公司,2015.1.19,81000000,100,现金购买,2015.1.19,工商变更,33272289.44,9758433.07
835,2015,杭州宣诚科技有限公司,2015.4.10,40000000,100,现金购买,2015.4.10,工商变更,15325998.84,5790253.62
835,2015,北京新娱兄弟网络科技有限公司,2015.3.24,500000000,100,现金购买,2015.3.24,工商变更,87054033.84,46362195.82
835,2015,杭州东方国龙影视动画有限公司,2015.4.10,20000000,100,现金购买,2015.4.10,工商变更,3283786.38,1903301.24
835,2015,湖南宏梦卡通传播有限公司,2015.1.27,50000000,100,现金购买,2015.1.27,工商变更,2678521.1,-1205275.4
829,2015,北京神木宾馆有限公司,2015.12.4,12201000,100,收购,2015.12.4,支付价款并完成工商变更,N/A,N/A
828,2014,广东金信资本投资有限公司,2014.12.19,0,100,购买,2014.12.19,控制,N/A,-1419.78
826,2015,沭阳明澈,2015.12.33,10250915.44,100,购买,2015.12.33,实质性控制,N/A,N/A
826,2015,邢台恒忆,2015.12.32,44765616,60,购买,2015.12.32,实质性控制,N/A,N/A
826,2015,河南艾瑞,2015.12.31,36000000,100,购买,2015.12.31,实质性控制,N/A,N/A
826,2014,衡阳凯天,2014.9.1,22750000,65,购买,2014.9.1,实质性控制,562377.6,N/A
826,2014,河北万忠,2014.8.1,49500000,75,购买,2014.8.1,实质性控制,6292718.49,-994351.52
826,2015,洪泽洪清,2015.2.28,7638800,100,购买,2015.2.28,实质性控制,6873409.61,658210.23
826,2014,深圳环卫,2014.12.1,23600000,80,购买,2014.12.1,实质性控制,2959195.92,-560861.27
826,2015,攸县再生资源,2015.6.30,9026000,100,购买,2015.6.30,实质性控制,N/A,-472071.03
826,2015,湖南同力电子,2015.6.30,210000000,70,购买,2015.6.30,实质性控制,93889869.16,4171760.74
826,2015,淮南淮清,2015.2.28,40879000,100,购买,2015.2.28,实质性控制,7240233.49,37203.67
826,2015,宜都威德,2015.12.34,16000000,100,购买,2015.12.34,实质性控制,1250000,285528.51
826,2014,河南恒昌,2014.5.1,126398506.63,60,购买及增资,2014.5.1,实质性控制,358172465.57,-20799378.85
826,2014,浙江意意,2014.1.1,7000000,100,购买,2014.1.1,实质性控制,3017094.01,-2280662.93
826,2015,南通森蓝,2015.7.31,70400000,55,购买,2015.7.31,实质性控制,71403861.74,19667275
826,2015,哈尔滨群勤,2015.6.30,52000000,65,购买,2015.6.30,实质性控制,56574706.16,11066053.29
826,2015,通辽华通,2015.2.28,21711600,100,购买,2015.2.28,实质性控制,5950470.77,-1258572.01
826,2014,湖南再生资源,2014.1.1,3500000,100,购买,2014.1.1,实质性控制,2036035.99,-1052860.92
821,2015,惠州市三协精密有限公司,2015.3.31,592069444.44,100,发行股票及现金支付,2015.3.31,实质控制,172972902.41,48250971.78
816,2014,上海农易信息技术有限公司,2014.9.28,114000000,60,购买,2014.9.28,股权交割完成日,36460892.18,12578791.86
811,2014,山东神舟制冷设备有限公司,2014.10.1,24480000,51,购买,2014.10.1,实际控制,33841304.72,4288359.57
811,2014,北京华源泰盟节能设备有限公司,2014.10.1,155400000,60,购买,2014.10.1,实际控制,228817826.16,34964815.87
810,2015,Strong Media Group Limited,2015.9.30,"24,000,000.00欧元",80,收购,2015.9.30,取得控制权,216226716.5,9292340.39
810,2015,深圳创酷互动信息技术有限公司,2015.3.31,750000,60,收购,2015.3.31,取得控制权,11122340.17,85942.74
810,2014,NAMEC TECHNOLOGIES SADC(PTY)LTD,2014.5.8,319.09,51,并购,2014.5.8,取得控制权,0,-866485.56
806,2015,四川华瑞电位器有限公司,2015.4.1,12870135.43,100,现金收购,2015.4.1,工商变更及收购款的支付情况,15696324.81,4804513.03
806,2015,成都星天达电子有限公司,2015.9.1,3120239.94,100,现金收购,2015.9.1,工商变更及收购款的支付情况,2014992.93,316515.58
806,2015,南京银河生物医药有限公司,2015.8.1,54000000,90,现金收购,2015.8.1,工商变更及收购款的支付情况,9991056.19,-10605296.7
806,2015,江苏得康生物科技有限公司,2015.6.1,180000000,60,现金收购,2015.6.1,工商变更及收购款的支付情况,19528147.46,8155391.47
802,2015,重庆国色天香现代园艺开发有限公司,2015.1.1,6500000,65,购买,2015.1.1,"支付对价,获得股权日期",0,-3693947.19
802,2014,北京摩天轮文化传媒有限公司,2014.1.9,150000000,100,购买,2014.1.9,完成工商变更登记日,230298260.15,42768551.67
801,2015,成都九洲电子信息系统股份有限公司,2016.4.1,341012000,79.14,购买,2015.4.1,工商变更,365322244.28,41226417.54
801,2015,四川九洲空管科技有限公司,2016.4.1,635504100,70,购买,2015.4.1,工商变更,629912683.05,106699657.38
798,2015,厦门新阳洲水产品工贸有限公司,2015.1.5,220000000,57,购买,2015.1.5,支付80%收购价款，股权变更登记,98277247.43,-256644248.03
796,2015,重庆凯撒世嘉国际旅行社有限公司,2015.7.30,268759,100,现金收购,2015.7.30,取得控制权且已支付51%以上款项,0,-3600.52
796,2015,北京上游国际有限公司,2015.7.2,3162753,100,现金收购,2015.7.2,取得控制权且已支付50%以上款项,0,-17673.47
795,2015,赣州通诚磁材有限公司,2015.8.31,36000000,100,现金购买,2015.8.31,取得控制权,37201835.42,-8220925.16
793,2014,海南椰德利,2014.5.15,106850000,100,股份及现金,2014.5.15,工商变更,N/A,-6054509.5
793,2014,漫友文化,2014.11.10,342439893.2,85.61,股份及现金,2014.11.10,工商变更,24186867.98,4124144.83
793,2014,邦富软件,2014.10.21,719999988.48,100,股份及现金,2014.10.21,工商变更,37656300.49,24445232.27
793,2014,掌视亿通,2014.10.22,1304999988.48,100,股份及现金,2014.10.22,工商变更,34007513.18,19779982.58
793,2014,精视文化,2014.10.24,431999994.24,60,股份及现金,2014.10.24,工商变更,35029738.43,17319978.53
793,2015,国广华屏,2015.10.28,7600000,38,现金购买,2015.10.28,工商变更日,N/A,-953016.53
793,2015,环球智达,2015.11.12,96000000,21,增资,2015.11.12,增资日,7378377.35,-23741666.47
789,2014,余干县商砼建材有限公司,2014.3.31,14012300,100,收购,2014.3.31,资产交接、支付股权款,22094036.4,-934197.69
789,2014,九江佰力混凝土有限公司,2014.7.31,20609260,100,收购,2014.7.31,资产交接、支付股权款,19262314.58,2099521.81
789,2015,宁都万年青商砼有限公司,2015.7.1,3752300,70,收购,2015.7.1,资产交接，支付权款,11090885.96,1886334.31
789,2014,九江广德新型材料有限公司,2014.7.31,11925470.14,100,收购,2014.7.31,资产交接、支付股权款,20860328.16,1353489.15
789,2015,江西立成混凝土有限公司,2015.1.1,29459972.5,100,收购,2015.1.1,资产交接，支付权款,24530596.59,1032470.2
786,2015,贵州皇冠新型建材有限公司,2015.4.30,45603715.72,89,非同一控制下企业合并获得,2015.4.30,取得控制权,45701505.74,11923490.81
786,2014,威尔达（辽宁）环保材料有限公司,2014.4.30,14576000.59,100,非同一控制下企业合并,2014.4.30,取得被合并方控制权,1440449.95,2130029.46
767,2015,山西威尔玛鑫发发电设备有限公司,2015.4.1,1100000,100,购买,2015.4.1,取得控制,0,-682.41
767,2014,山西漳泽电力燃料有限公司,2014.10.1,97197455.11,100,购买,2014.1.1,取得控制权,2536856177.31,63581.57
767,2014,山西漳泽电力工程有限公司,2014.1.1,126280370.78,100,购买,2014.1.1,取得控制权,356773165.7,5446025.83
767,2015,阿克陶县新特光伏发电有限责任公司,2015.7.1,803336.99,100,购买,2015.7.1,取得控制,8360000,1033902.38
767,2015,山西晋安通风力发电有限公司,2015.4.1,0,100,购买,2015.4.1,取得对其母公司的100%股权,0,0
767,2015,乌鲁木齐华瑞光晟电力科技有限公司,2015.12.30,7045305.65,70,购买,2015.12.30,取得控制,0,0
767,2015,蒙古自治县华光新能源有限责任公司,2015.12.30,0,100,购买,2015.12.30,取得对其母公司的70%股权,0,0
767,2015,联众恒久节能科技（北京）有限公司,2015.4.30,4527700,100,购买,2015.4.30,取得控制,0,8338.96
766,2015,哈尔滨圣泰生物制药有限公司,2015.12.31,2280000000,100,发行股份及现金购买,2015.12.31,完成产权交割及工商变更,N/A,N/A
760,2015,青海恒信融锂业科技有限公司,2015.2.9,153000000,51,增资控股,2015.2.9,增资款拨付,0,-3178812.72
758,2014,NFCKazakhstan,2014.4.10,2639250.9,100,外购,2014.4.10,交付购买资金并完成购买,1121611900.13,204939487.45
758,2014,Acxap-Tay ,2014.3.1,584449.5,100,外购,2014.3.1,交付购买资金并完成购买,68024195.15,-1327129.96
758,2014,Acxap-Tay,2014.3.1,584449.5,100,外购,2014.3.1,交付购买资金并办理股权登记手续,68024195.15,-1327129.96
750,2014,广西北部湾股权交易所股份有限公司,2014.7.31,51000000,51,"根据广西北部湾股权托管交易所股份有限公司（即广西北部湾股权交易所股份有限公司的前身）2014年度第一次股东大会决议和修改后的章程规定，本公司以人民币51,000,000.00元认缴其新增注册资本人民币51,000,000.00元。本次增资后，本公司对广西北部湾股权交易所股份有限公司的持股比例为51%，能够对其实施控制，自2014年7月31日起将广西北部湾股权交易所股份有限公司纳入本公司合并财务报表的合并范围。",2014.7.31,购买日为购买方实际取得被购买方控制权的日期。即被购买方的净资产和生产经营决策的控制权转移给购买方的日期。,8969898.2,-2193425.72
739,2014,成都邦瑞医药科技有限公司,2014.9.25,500000,100,收购,2014.9.25,取得控制权,0,-236798.92
739,2014,山西惠瑞药业有限公司,2014.12.5,80283200,100,收购,2014.12.5,取得控制权,0,-1064186
732,2014,南京吉庆房地产有限公司,2014.6.30,421724000,100,购买,2014.6.30,工商变更,0,-4052935.59
731,2015,张家港加蓝环保科技有限公司,2015.9.30,854283.95,80,股权转让,2015.9.30,实际控制,2671791.03,-240980.81
728,2015,股交中心,2015.12.29,"12,1420,000.00",50,出资,2015.12.31,实际出资日,N/A,N/A
721,2015,西安和善园商业管理有限公司,N/A,1230000,51,设立,N/A,N/A,N/A,N/A
721,2014,西安三禾品牌运营管理有限公司,2014.12.1,1600000,100,货币资金,2014.12.1,款项支付,0,-424563.94
718,2015,REDROVER,2015.8.5,242118110.61,20.02,现金收购,2015.8.15,股权登记完成,78854421.56,-22077220.65
701,2015,深圳市安尼数字技术有限公司,2015.4.2,30610000,10,增资,2015.4.2,董事会决议、股权转让及增资协议、款项支付单据,N/A,N/A
701,2015,深圳市灏天光电有限公司,2015.11.30,50414000,70,收购,2015.11.30,董事会决议、股权转让及增资协议、款项支付单据,11011889.47,-82517.94
701,2015,成都欣嘉物流有限公司,2015.1.27,69082600,100,股权作价增资,2015.1.27,董事会决议、股权转让及增资协议、款项支付单据,N/A,-1183628.99
701,2015,深圳市安尼数字技术有限公司,2015.1.31,61500000,41,收购,2015.1.31,董事会决议、股权转让及增资协议、款项支付单据,135822230.77,1547471.33
691,2014,兰州伟慈制药有限公司,2014.5.30,2991229.03,100,货币资金,2014.5.30,取得控制权,2837.6,-4596855.28
687,2015,南京华讯方舟通信设备有限公司,2015.5.27,1633541200,100,资产置换,2015.5.27,完成工商变更,556298494.72,22260538.82
687,2015,成都国蓉科技有限公司,2015.5.27,75904600,100,资产置换,2015.5.27,完成工商变更,78022368.11,6435512.39
685,2015,中山市天乙能源有限公司,2015.6.30,167760000,100,购买,2015.6.30,合同及工商变更,26837946.53,3592072.87
681,2015,上海卓越形象广告传播有限公司 ,2015.11.30,73428388.97,51,非同一控制下企业合并,2015.11.30,款项支付、取得控制权,27472487.09,12882409.71
681,2015,Datatool Hongkong Limited   Datatool China Limited 、eSOON China Limited、 宝东信息技术有限公司、亿迅信息技术有限公司,2015.10.22,188210000,73,非同一控制下企业合并,2015.10.22,款项支付、取得控制权,58021123.95,19937384.29
677,2015,山东海龙物流有限责任公司,2015.6.16,4621400,100,挂牌转让,2015.6.16,工商变更完成，开始实施控制,11146216.81,176450.96
673,2015,东阳盟将威影视文化有限公司 ,2015.6.15,1100000000,100,收购,2015.6.15,依据工商登记变更日,426403122.01,136726861.99
672,2015,ZETH水泥,2015.1.26,63684710.35,58,货币,2015.1.26,股权协议,63759.63,686457.08
672,2015,博乐市中博水泥有限公司,2015.8.31,62385310,70,货币,2015.8.31,股权协议,63558462.3,-3907779.72
672,2014,台州上峰水泥有限公司,2014.11.30,112700000,70,货币资金,2014.11.30,购买协议,25039796.48,1002770.24
671,2015,江苏中昂置业有限公司,2015.11.1,177537957.85,100,购买,2015.11.1,实际取得控制权,N/A,-6659512.37
671,2015,江苏惠友房地产开发有限公司,2015.5.1,890000000,50,购买,2015.5.1,实际取得控制权,N/A,-317044.12
